correctness,confidence,entropy,modified entropy,scaled logits
0,2.9277544e-06,-0.04233146,-17.794449,-12.741272
0,0.0001378687,-0.012037366,-15.426451,-8.8890705
0,0.0037708879,-0.1256712,-9.3967705,-5.576667
0,1.1367206e-05,-0.02363643,-17.218174,-11.384767
0,1.1027533e-05,-0.0018179496,-20.154808,-11.415104
0,2.5522086e-06,-0.023800872,-18.675362,-12.878549
0,1.1405309e-05,-0.0016872212,-20.187477,-11.38142
0,5.240091e-07,-0.00033927674,-25.019363,-14.461756
0,0.0023713987,-0.22691375,-8.968484,-6.041901
0,0.0001515087,-0.01961805,-14.822576,-8.794716
0,5.8231735e-06,-0.0009456255,-21.470919,-12.053659
0,9.938368e-06,-0.0041526044,-19.340342,-11.519097
0,0.0005531727,-0.022349762,-13.4332905,-7.499287
0,1.6417114e-05,-0.0010036178,-20.398987,-11.01717
0,0.0004587726,-0.14002527,-11.356131,-7.686497
0,0.00071675633,-0.26615313,-10.069908,-7.2400575
0,4.3412976e-07,-0.004706072,-22.320904,-14.649922
0,0.00036684255,-0.74199814,-9.119719,-7.910211
0,1.0437338e-08,-0.00025131096,-29.257462,-18.377876
0,0.00089490355,-0.014623051,-13.372038,-7.0178995
0,2.1941474e-07,-0.0031400132,-23.462957,-15.332302
0,1.4292324e-06,-0.008330245,-20.479002,-13.458372
0,0.008052271,-0.061666537,-9.362067,-4.8137164
0,9.017043e-06,-0.6631859,-12.888118,-11.616385
0,3.7296556e-07,-0.0033775668,-22.846893,-14.80178
1,0.99996436,-0.0004489956,-1.6965909e-09,10.241906
1,0.9991835,-0.0077155614,-9.085432e-07,7.1096373
0,0.013617228,-0.107351825,-8.180462,-4.2827086
0,0.00033626083,-0.057619154,-12.811332,-7.9972873
0,0.017067373,-0.50836396,-6.021109,-4.053372
0,4.6106097e-06,-0.0010997056,-21.555939,-12.287146
0,0.005639131,-0.8761989,-5.8762155,-5.17237
0,8.770147e-07,-0.029296696,-19.48357,-13.946741
0,4.46495e-07,-0.0030405107,-22.780748,-14.621838
0,3.3164433e-05,-0.012844959,-16.816572,-10.313999
0,1.219244e-05,-0.018353822,-17.449936,-11.314682
0,0.0078393575,-0.0636449,-9.37834,-4.8407283
0,2.0583155e-05,-0.0014319343,-19.762741,-10.791017
0,3.1778035e-07,-0.000278859,-25.739275,-14.9619055
0,2.8015256e-05,-0.007133549,-17.672102,-10.482734
0,6.8234266e-07,-0.000828066,-23.75762,-14.197733
0,5.502898e-05,-0.008394967,-16.802097,-9.807595
0,2.0516393e-06,-0.0013748601,-22.1279,-13.096869
0,0.07368477,-0.77624863,-3.6340735,-2.5314186
0,6.1758146e-05,-0.0045013726,-17.42987,-9.692223
0,1.4453683e-06,-0.008956399,-20.369623,-13.447145
0,1.0455984e-05,-0.00061056373,-21.386665,-11.468326
0,3.536502e-05,-0.0024637738,-18.626427,-10.249752
0,1.7411698e-05,-0.00085510395,-20.509644,-10.958351
1,0.9981744,-0.015490542,-4.7585754e-06,6.304035
0,0.0014970553,-0.021299161,-12.420151,-6.502757
0,2.139891e-05,-0.014814937,-17.089527,-10.75215
0,6.7998466e-05,-0.0039735306,-17.460876,-9.595958
0,1.1532088e-06,-0.000665779,-23.492306,-13.672961
0,0.0027041847,-0.089930244,-10.10294,-5.910247
0,3.0204452e-05,-0.001180132,-19.60992,-10.407491
0,1.5276667e-07,-0.0018943326,-24.375446,-15.694354
0,1.047665e-06,-0.008380474,-20.76986,-13.768946
0,6.0900697e-06,-0.014218685,-18.45552,-12.008845
0,1.633486e-05,-0.0026686694,-19.300318,-11.022193
0,8.72165e-06,-0.0015173922,-20.55331,-11.6496935
1,0.98720706,-0.08465254,-0.00022234417,4.345986
0,4.0054733e-06,-0.026068639,-18.149988,-12.427845
1,0.9998404,-0.0017939482,-3.1925644e-08,8.742547
0,1.1619344e-06,-0.0068833223,-20.897839,-13.665423
0,2.4349805e-05,-0.0034593963,-18.611908,-10.622962
1,0.9992261,-0.007233069,-8.166791e-07,7.1632853
0,0.0005671372,-0.2255541,-10.496168,-7.474342
0,1.4675689e-05,-0.016317379,-17.381433,-11.129304
0,1.0892025e-05,-0.010159846,-18.246084,-11.427469
0,7.3012004e-08,-0.0008891276,-25.947025,-16.432642
0,1.4082912e-05,-0.0010662521,-20.475985,-11.170534
0,4.5283177e-05,-0.0045971125,-17.692472,-10.00253
0,0.0021424056,-0.03442353,-11.496412,-6.143681
0,3.6095992e-06,-0.00062926044,-22.409962,-12.53191
0,1.5808517e-06,-0.035609275,-18.693218,-13.357545
0,1.0004554e-05,-0.00047001278,-21.719406,-11.512461
0,7.2035837e-06,-0.03019054,-17.314903,-11.840925
0,0.00026342494,-0.012165383,-14.869665,-8.241479
0,0.00027285068,-0.01370969,-14.66571,-8.206313
0,2.0330097e-06,-0.0018778178,-21.796257,-13.105991
0,0.0003216985,-0.00478499,-15.649727,-8.0415745
1,0.7757191,-0.61755216,-0.10451495,1.2408912
1,0.9997839,-0.0023631188,-5.8860646e-08,8.439431
0,8.519345e-06,-0.005110121,-19.224304,-11.673162
0,6.845029e-06,-0.004310923,-19.687576,-11.891981
0,1.3859103e-05,-0.0087007815,-18.12297,-11.186554
0,5.4249205e-05,-0.024072338,-15.54658,-9.821868
0,4.059967e-07,-0.0003987956,-25.12165,-14.716921
1,0.9975873,-0.020765327,-7.161284e-06,6.024603
0,6.2423834e-07,-0.0008062538,-23.912212,-14.286733
0,1.4730613e-05,-0.8567598,-11.793432,-11.125568
1,0.999747,-0.0026781114,-8.369387e-08,8.281782
0,2.6266154e-08,-0.0009692659,-26.864994,-17.454985
0,4.6808702e-05,-0.0016442884,-18.80265,-9.969395
0,6.196481e-07,-0.0024367701,-22.687885,-14.294113
0,4.810932e-05,-0.037396684,-15.271475,-9.941986
0,2.8390505e-07,-0.00070473773,-24.849983,-15.074626
1,0.99976987,-0.0025121826,-6.5938366e-08,8.37662
0,1.04947295e-08,-0.00023375935,-29.33098,-18.372393
0,8.397666e-05,-0.3331009,-11.8618765,-9.384888
0,4.751598e-06,-0.011208739,-18.947714,-12.257025
0,0.00010883526,-0.07212848,-13.642027,-9.1255665
0,2.925699e-05,-0.002620725,-18.76886,-10.439363
0,5.0059153e-08,-0.0013995016,-25.813053,-16.81006
0,2.043108e-05,-0.06442676,-15.403092,-10.798433
0,0.00010143207,-0.0036476287,-17.167551,-9.19602
0,4.81543e-07,-0.0019835022,-23.165575,-14.546269
0,1.3455191e-07,-0.0025691513,-24.165829,-15.821316
0,1.5930895e-06,-0.01178869,-19.984415,-13.3498335
0,7.7267435e-07,-0.009383345,-20.97654,-14.073407
0,3.362018e-08,-0.0021597084,-25.715435,-17.20814
0,5.5773307e-05,-0.16324991,-13.314307,-9.79416
0,0.0028657378,-0.04185337,-10.996816,-5.8520594
0,1.9083185e-05,-0.015113106,-17.195929,-10.866684
0,0.0010099757,-0.07219679,-11.41736,-6.8968186
0,4.310809e-09,-0.00081992126,-28.79861,-19.26214
0,4.703542e-06,-0.0036928786,-20.203161,-12.26719
1,0.97790927,-0.12846862,-0.00070339773,3.7902586
0,2.3402352e-07,-0.013705621,-21.646275,-15.267844
0,1.5809293e-07,-0.0015579792,-24.558964,-15.660083
0,2.0673518e-08,-0.0003954661,-28.095219,-17.694412
0,4.092229e-06,-0.036544565,-17.698807,-12.406417
0,3.7707778e-07,-0.0018822248,-23.47649,-14.790814
0,0.0003082194,-0.02019303,-14.0762005,-8.084391
0,1.6199542e-06,-0.004636714,-21.01573,-13.333111
0,1.3200974e-05,-0.00092350174,-20.699753,-11.235207
0,1.2005961e-06,-0.0016905036,-22.363945,-13.632691
0,1.3450862e-06,-0.0034915754,-21.510513,-13.519052
0,1.4147162e-07,-0.0012727368,-24.890354,-15.771167
0,2.9927929e-05,-0.009287207,-17.342646,-10.416689
0,0.00033453072,-0.01627437,-14.209158,-8.002447
0,8.1433495e-07,-0.03951123,-19.201344,-14.020893
0,0.00023287487,-0.0034160898,-16.32574,-8.364777
0,2.766019e-06,-0.00025064033,-23.716373,-12.798099
0,6.198319e-05,-0.004686566,-17.356335,-9.688585
0,0.021895977,-1.0734966,-4.5627575,-3.799313
0,1.074045e-06,-0.0014540339,-22.712704,-13.744078
0,3.907897e-05,-0.03897205,-15.224976,-10.149887
0,0.0061670607,-0.09116434,-9.253071,-5.082347
0,0.0018135873,-1.2306633,-6.7751226,-6.310633
0,1.5551122e-07,-0.0011159029,-24.93657,-15.676548
0,2.7119519e-05,-0.0039244313,-18.373007,-10.51523
0,6.2308034e-05,-0.0032156813,-17.781647,-9.683358
0,2.3030836e-05,-0.0029580689,-18.84533,-10.678654
0,4.6847262e-08,-0.0012816268,-25.985796,-16.876373
0,0.0001586045,-0.003902224,-16.614464,-8.748939
0,1.0233783e-06,-0.0026614955,-22.097902,-13.7924
0,1.5032212e-05,-0.00061219337,-21.018764,-11.1053
0,0.000111065274,-0.99048805,-9.825581,-9.105282
0,0.0005635274,-0.005918228,-14.794425,-7.480731
0,1.1475759e-05,-0.0010992851,-20.624556,-11.375262
0,2.4715512e-06,-0.0002900972,-23.671007,-12.910662
0,4.9015773e-05,-0.007657896,-17.073612,-9.92332
0,1.7530396e-05,-0.000629567,-20.83414,-10.951557
0,1.1372704e-05,-0.0020584166,-19.970268,-11.384283
0,0.00037224,-1.1745713,-8.396218,-7.8955994
1,0.999908,-0.0011085318,-1.0223437e-08,9.293308
0,7.7332976e-07,-0.0026048804,-22.412544,-14.072559
0,0.0011636906,-0.45658,-8.837255,-6.7549944
0,9.461622e-06,-0.00035249302,-22.091938,-11.568257
0,0.00051592605,-0.028154228,-13.212563,-7.5690312
0,3.035157e-07,-0.023418428,-20.803295,-15.007833
0,7.822855e-06,-0.0004666421,-21.96542,-11.758453
0,0.0003180079,-0.17243147,-11.421321,-8.053116
1,0.9997679,-0.002504742,-6.863622e-08,8.368108
0,0.0012648999,-0.15877962,-10.231491,-6.671497
0,6.290536e-06,-0.0009988515,-21.384212,-11.976458
0,9.531428e-08,-0.0016557775,-24.988344,-16.166086
0,2.1624296e-06,-0.027187528,-18.64294,-13.044276
0,0.00020012676,-0.011220975,-15.212196,-8.516359
0,1.5227766e-07,-0.0021209638,-24.255245,-15.69756
0,1.704824e-07,-0.0017525789,-24.337978,-15.584634
0,0.0003307806,-0.011767265,-14.644164,-8.013724
0,3.3209883e-05,-0.0021640044,-18.879076,-10.31263
